conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1864113577663365173,Wed Dec 04 01:04:45 +0000 2024,14,Pemerintah tetap menerapkan kenaikan Pajak Pertambahan Nilai (PPN) menjadi 12%. Kebijakan ini mulai diberlakukan pada Januari tahun 2025. Staf Ahli Menteri Keuangan Bidang Ekonomi Makro dan Keuangan Internasional Parjiono mengatakan kebijakan tersebut bakal mengecualikan https://t.co/rZskmQ1IGj,1864113577663365173,https://pbs.twimg.com/media/Gd6paxsasAAMgko.jpg,,in,Zimbabwe ,0,2,9,https://x.com/V3g3L/status/1864113577663365173,224431376,V3g3L
1864092250835480729,Wed Dec 04 00:48:55 +0000 2024,0,@democrazymedia APBN terpuruk akibat Jokowi melaksanakan pembangunan secara ugal-ugalan yg dibiayai dgn cara berhutang. Jika kenaikan PPN 12 % terwujud tentu rakyat yg memikul APBN agar tetap sehat. Apakah Prabowo berani agar dilakukan audit investigasi pemanfaatan ribuan triliun hutang tsb.,1864109593757942038,,democrazymedia,in,,0,0,0,https://x.com/iangalent1/status/1864109593757942038,1616592924388786176,iangalent1
1864109268519276912,Wed Dec 04 00:47:37 +0000 2024,0,Hal ini diperparah dengan ketidakpastian sikap dalam menentukan kebijakan kenaikan PPN 12% dari presiden.,1864109268519276912,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/naleraja/status/1864109268519276912,1727673345725091840,naleraja
1863538739471089751,Wed Dec 04 00:42:04 +0000 2024,0,@hnirankara Bonsas bansos bonsas bansos.. nambah kerjaan lagi tahun politik sudah usai udah gak perlu bansos bansosan. Daripada ngasih bansos mending anggaran bansosnya buat nutup pajak aja biar gaada kenaikan ppn.,1864107869047804109,,hnirankara,in,,0,0,0,https://x.com/irkhamdwi10/status/1864107869047804109,369893771,irkhamdwi10
1863806826351096109,Wed Dec 04 00:26:28 +0000 2024,1,@ibamarief Ngeselin emang 12% ini cloud aja uda ngasih info akan ada kenaikan ppn.,1864103942822744126,,ibamarief,in,"Jakarta, Indonesia",0,0,0,https://x.com/johandaeng/status/1864103942822744126,173784668,johandaeng
1864097285627666940,Wed Dec 04 00:24:50 +0000 2024,0,@liputan6dotcom Agus miftah Pigai Yusril dan kenaikan ppn 12% jadi jurkam pillkada ?,1864103534205260065,,liputan6dotcom,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/Mimin_Jelita/status/1864103534205260065,1456052347,Mimin_Jelita
1864070832538165289,Wed Dec 04 00:18:56 +0000 2024,0,Kita terima dulu kenaikan PPN smg phk pajak jg py kebijakan yg membumi tidak tarik asset sgla krn kdng pelaku krg paham dan jk paham buat modal produksi itu realistis..yg penting semangat ya gaess,1864102049895555192,,nenskyimany1,in,"Bogor, Jawa Barat",0,0,0,https://x.com/nenskyimany1/status/1864102049895555192,4664309688,nenskyimany1
1864098579406528609,Wed Dec 04 00:05:09 +0000 2024,0,LPEM UI: Kenaikan UMP 6 5% dan PPN 12% Picu Gelombang PHK Tahun Depan https://t.co/3cBIsrvqVN,1864098579406528609,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/InvestorID/status/1864098579406528609,238091066,InvestorID
1864070832538165289,Wed Dec 04 00:04:06 +0000 2024,0,Kita terima dulu kenaikan PPN smg perpajakan juga mempy kebijakan yg membumi tdk main tarik asset atau hal2 yg merugikan pelaku kdng pelaku usaha itu blm paham dan jk paham mmg realistis yg bt ppn diputer buat modal biaya...mknya sama2 dan semangat produksi om2 *eh bapak2,1864098317069856883,,nenskyimany1,in,"Bogor, Jawa Barat",0,1,0,https://x.com/nenskyimany1/status/1864098317069856883,4664309688,nenskyimany1
1864098050815529411,Wed Dec 04 00:03:03 +0000 2024,3,Terkait Kenaikan Pajak PPN 12 Persen Bankir Berharap Masyarakat Tak Mantab Makan Tabungan https://t.co/tTmIfHfKHc lewat @Keuangan News https://t.co/It0vexaiA1,1864098050815529411,https://pbs.twimg.com/media/Gd6bS9fakAA2w3S.jpg,,in,,0,0,2,https://x.com/keuangannews_id/status/1864098050815529411,1226436091617505281,keuangannews_id
1863907297703104542,Tue Dec 03 11:37:55 +0000 2024,0,kenaikan tarif PPN akan berdampak pd pelaku usaha. Mereka hrs menaikkan hrg produk. Hal ini berdampak pd penurunan omset usaha pngurangan kapasitas produksi &amp; pngurangan jml karyawan. PHK dibrbagai sektor usaha pun mkin mengancam #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863910532241314238,,LukasHorn57842,in,,0,0,0,https://x.com/LukasHorn57842/status/1863910532241314238,1736807757645332480,LukasHorn57842
1863910190711718017,Tue Dec 03 11:36:33 +0000 2024,0,Daya Beli Kelas Menengah Amblas Desak Batalkan Kenaikan PPN dan Revisi Kebijakan UKT https://t.co/OgcFB4fVP0,1863910190711718017,,,in,Jakarta,0,0,0,https://x.com/kalderanews/status/1863910190711718017,817669043792420864,kalderanews
1863910158285553945,Tue Dec 03 11:36:26 +0000 2024,0,Daya Beli Kelas Menengah Amblas Desak Batalkan Kenaikan PPN dan Revisi Kebijakan UKT https://t.co/OgcFB4fVP0,1863910158285553945,,,in,Jakarta,0,0,0,https://x.com/kalderanews/status/1863910158285553945,817669043792420864,kalderanews
1863906998837993871,Tue Dec 03 11:35:41 +0000 2024,0,kenaikan PPN akan berdampak pada konsumsi kelas menengah yang mencapai 35% konsumsi rumah tangga nasional. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863909970645037181,,brynn_brew69327,in,,0,0,0,https://x.com/brynn_brew69327/status/1863909970645037181,1736807524903387136,brynn_brew69327
1863906998837993871,Tue Dec 03 11:32:13 +0000 2024,0,Direktur Eksekutif CELIOS Bhima Yudhistira menyampaikan bahwa kenaikan tarif PPN akan menyebabkan daya beli masyarakat menurun sehingga penjualan produk sekunder seperti kendaraan bermotor dan elektronik akan menurun. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863909098754072582,,brynn_brew69327,in,,0,0,0,https://x.com/brynn_brew69327/status/1863909098754072582,1736807524903387136,brynn_brew69327
1863907510605975981,Tue Dec 03 11:31:30 +0000 2024,0,kenaikan tarif PPN justru berdampak signifikan pada penurunan daya beli dan konsumsi masyarakat. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863908918969413838,,GavinVilla42032,in,,0,0,0,https://x.com/GavinVilla42032/status/1863908918969413838,1736807535321960448,GavinVilla42032
1863908780699963652,Tue Dec 03 11:30:57 +0000 2024,1,Menko Airlangga Bicara Kenaikan PPN 12% Hingga Satgas PHK Menko Bidang Perekonomian Airlangga Hartarto #golkarindonesia #HUTKe60Golkar #golkarpedia #bahlillahadalia #airlanggahartarto https://t.co/CfsH4U3kBR,1863908780699963652,https://pbs.twimg.com/ext_tw_video_thumb/1863908694729293824/pu/img/2xRaxpyrEFV_t_sw.jpg,,in,,0,0,0,https://x.com/squadgolkar/status/1863908780699963652,1593171387057049600,squadgolkar
1863907510605975981,Tue Dec 03 11:28:35 +0000 2024,0,Kenaikan tarif PPN dinilai tidak bakal optimal meningkatkan penerimaan negara. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863908185977110819,,GavinVilla42032,in,,0,0,0,https://x.com/GavinVilla42032/status/1863908185977110819,1736807535321960448,GavinVilla42032
1863907297703104542,Tue Dec 03 11:27:37 +0000 2024,0,Benarkah kenaikan tarif PPN akan meningkatkan pendapatan negara dan mengurangi utang? #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863907940945768574,,LukasHorn57842,in,,0,0,0,https://x.com/LukasHorn57842/status/1863907940945768574,1736807757645332480,LukasHorn57842
1863906998837993871,Tue Dec 03 11:27:11 +0000 2024,0,Manajer Riset Center for Indonesia Taxation Analysis (CITA) Fajry Akbar memprediksi kenaikan tarif PPN akan meningkatkan penerimaan pajak hingga Rp100 triliun. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863907833529651417,,brynn_brew69327,in,,0,0,0,https://x.com/brynn_brew69327/status/1863907833529651417,1736807524903387136,brynn_brew69327
1863907510605975981,Tue Dec 03 11:25:54 +0000 2024,0,Kenaikan tarif PPN bertujuan untuk meningkatkan penerimaan negara demi mendukung pembiayaan pembangunan dan mengurangi ketergantungan pada utang. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863907510605975981,,,in,,0,13,0,https://x.com/GavinVilla42032/status/1863907510605975981,1736807535321960448,GavinVilla42032
1863907297703104542,Tue Dec 03 11:25:04 +0000 2024,0,Sri Mulyani menyatakan bahwa kenaikan PPN sudah sesuai dengan undang-undang. Kenaikan tersebut menurutnya penting agar pemerintah tetap bisa menjaga kesehatan APBN. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863907297703104542,,,in,,0,14,0,https://x.com/LukasHorn57842/status/1863907297703104542,1736807757645332480,LukasHorn57842
1863906905535451558,Tue Dec 03 11:23:30 +0000 2024,0,YLKI Desak Pemerintah Tunda atau Batalkan Kenaikan PPN 12 Persen https://t.co/opQJhhxdkQ,1863906905535451558,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1863906905535451558,154102750,Beritasatu
1863906601578709153,Tue Dec 03 11:22:18 +0000 2024,0,Kenaikan PPN menjadi 12% adalah bukti jelas bahwa pemerintah gagal menarik investor asing dan terjebak dalam utang luar negeri yang menggunung hingga Rp 7.000 triliun. Tanpa investasi yang meningkat beban utang akan terus membengkak memaksa pemerintah untuk memeras rakyat... https://t.co/66daUBNzCt,1863906601578709153,https://pbs.twimg.com/media/Gd3tKndbUAAUTqJ.jpg,,in,,0,2,0,https://x.com/Anoobiezs/status/1863906601578709153,1735909402312605696,Anoobiezs
1863903619835379740,Tue Dec 03 11:10:27 +0000 2024,0,Jelang tahun baru 2025 nyatanya masyarakat harus siap-siap menerima kado pahit awal tahun berupa kenaikan tarif pajak pertambahan nilai (PPN) dari sebelumnya 11% menjadi 12% pada Januari 2025 mendatang. #PemimpinPengurusRakyat #ButuhKepemimpinanIslam,1863903619835379740,,,in,,0,0,0,https://x.com/WityAryani/status/1863903619835379740,1637654561585504256,WityAryani
1863802778113671446,Tue Dec 03 11:09:22 +0000 2024,1,@Dennysiregar7 Dibanding capek2 buat bansos utk kelas menengah mending batalkan saja kenaikan PPN. Gtu aja kok repot sok2 pakai skema2an.,1863903348455551271,,Dennysiregar7,in,Indonesia,0,0,0,https://x.com/yesmar_banu/status/1863903348455551271,85495565,yesmar_banu
1863903180792201326,Tue Dec 03 11:08:42 +0000 2024,0,Ketimbang PPN 12 Persen YLKI Usulkan Kenaikan Cukai Gula dan Rokok https://t.co/3TR6hMNrFw,1863903180792201326,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1863903180792201326,154102750,Beritasatu
1863900999557263767,Tue Dec 03 11:00:02 +0000 2024,0,Kenaikan Pajak Pertambahan Nilai (PPN) menjadi 12% tetap berlaku mulai Januari 2025!⁣ &gt;&gt; https://t.co/ox1SiF9EAx #detikfinance #Pajak12% #PPN12% #PPNNaik #PPN2025 https://t.co/H1ae0BDXL3,1863900999557263767,https://pbs.twimg.com/media/Gd3TfNWbMAAkGMO.jpg,,in,"Jakarta, Indonesia",1,0,0,https://x.com/detikfinance/status/1863900999557263767,135795460,detikfinance
1863857791523553373,Tue Dec 03 10:56:50 +0000 2024,0,@prastow Gmn caranya menjamin kenaikan PPN 9% dr nilai awal tdk berkorelasi thd kenaikan harga telur (yg tdk kena PPN).,1863900195194548540,,prastow,in,,0,0,0,https://x.com/Tude_aja/status/1863900195194548540,1220300343826763776,Tude_aja
1863900024981389499,Tue Dec 03 10:56:10 +0000 2024,0,PPN naik jadi 12%. Besar kemungkinan tarif LinkedIn Premium akan ikut naik. Jadi kami pasti perlu penyesuaian karena kenaikan tsb. Yang ada budget lebih disarankan ambil paket setahun langsung.,1863900024981389499,,,in,OPEN HOURS 10.00 － 21.00,0,1,0,https://x.com/kafeoin/status/1863900024981389499,1211511776468094976,kafeoin
1863896313160765489,Tue Dec 03 10:48:58 +0000 2024,1,@TirtoID Pak @prabowo Sebaiknya PPN 12% ditunda karena daya beli masyarakat lemah kenaikan pajak walau hanya 1% akan memberika efek domino yang besar kedepannya. Belum lagi nanti akan ada pengurangan subsidi BBM tingkatkan daya beli masyarakat dulu pak @tempodotco @TIME @TheEconomist,1863898213654405218,,TirtoID,in,"Jakarta, Indonesia",0,0,0,https://x.com/ari_aditya/status/1863898213654405218,76351840,ari_aditya
1863897523863322831,Tue Dec 03 10:46:13 +0000 2024,3,Luhut Minta Kenaikan PPN 12 Ditunda Netizen : Luhut Pahlawanku Luhut Idolaku.,1863897523863322831,,,in,"Bima Sakti, Bumi, Indonesia",0,1,1,https://x.com/abu_waras/status/1863897523863322831,2905814730,abu_waras
1863897441961127941,Tue Dec 03 10:45:54 +0000 2024,0,Majelis Pekerja Butuh Indonesia (MPBI) DIY menolak kenaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12% per 1 Januari 2025 mendatang. https://t.co/7cHAJAMQRx,1863897441961127941,,,in,Jakarta,0,0,0,https://x.com/indozonemedia/status/1863897441961127941,350668803,indozonemedia
1863895792236290301,Tue Dec 03 10:39:21 +0000 2024,3,Lebih anjingnya lagi bapak penjual es juga akan ikut merasakan kenaikan PPN. Ya Allah begini amat ya jadi orang menengah ke bawah di negara bangsat ini. ,1863895792236290301,,,in,Earth,0,0,0,https://x.com/TheLawlessX/status/1863895792236290301,1363744041272107014,TheLawlessX
1863895018412671470,Tue Dec 03 10:36:16 +0000 2024,1,Sinyal Kuat dari Kemenkeu Kenaikan PPN 12% Jalan Terus https://t.co/H2Lm1eNxN2,1863895018412671470,,,in,Jakarta Capital Region,2,0,1,https://x.com/cnbcindonesia/status/1863895018412671470,847372542830444544,cnbcindonesia
1863891776677003310,Tue Dec 03 10:23:23 +0000 2024,0,Kementerian Keuangan menyampaikan kenaikan PPN 12 persen tetap berlaku mulai Januari 2025. Padahal sebelumnya Ketua Dewan Ekonomi Nasional Luhut Binsar Pandjaitan pernah menyampaikan kemungkinan besar kenaikan itu ditunda. Gimana nih? https://t.co/ztLMQcfKPH,1863891776677003310,,,in,Jakarta Capital Region,0,0,1,https://x.com/SamudraFakta/status/1863891776677003310,1590907382342635520,SamudraFakta
1863857791523553373,Tue Dec 03 10:13:33 +0000 2024,0,@prastow Bagaimana dengan barang2 pendukungnya seperti misalnya karung proses penggilingannya bebas Kenaikan PPN juga kah mas Pras?,1863889302805225773,,prastow,in,in the middle of nowhere,0,0,1,https://x.com/TheFeds24/status/1863889302805225773,559987985,TheFeds24
1863884518492660132,Tue Dec 03 09:54:33 +0000 2024,1,The Prakarsa Menilai Kenaikan PPN 12 Persen Tak Tepat &amp; Tak Adil https://t.co/VmrrogYVY7,1863884518492660132,,,in,"Jakarta, Indonesia",0,1,0,https://x.com/theprakarsa/status/1863884518492660132,268173607,theprakarsa
1863874826361872782,Tue Dec 03 09:16:02 +0000 2024,0,Anak Buah Sri Mulyani Pastikan Kenaikan Tarif PPN jadi 12 Persen Tetap Berlaku Tahun Depan https://t.co/3AW6ucDWgE,1863874826361872782,,,in,"Bogor, Indonesia",0,0,0,https://x.com/MediaVoi/status/1863874826361872782,1578222594,MediaVoi
1863874671881666886,Tue Dec 03 09:15:25 +0000 2024,78,Dampak kenaikan PPN bisa macam-macam termasuk menekan konsumsi rumah tangga. Saya kutip dari Kompas: ​​ Dilihat dari sumber pertumbuhan konsumsi rumah tangga merupakan komponen terbesar yang berkontribusi terhadap produk domestik bruto (PDB) sebesar 55 persen. Sayangnya https://t.co/ZPHrURyzCK,1863874671881666886,https://pbs.twimg.com/media/Gd3Oga3asAAt0EF.jpg,,in,"Jakarta, Indonesia",0,5,23,https://x.com/MikaelDewabrata/status/1863874671881666886,1457701454,MikaelDewabrata
1863872695987036391,Tue Dec 03 09:07:34 +0000 2024,2,Ada orang yg bilang begini: Bisnis restoran dan cafe gak akan ikutan terimbas dari kenaikan PPN nanti karena restoran gak kena PPN Excuseme Pembelian bahan baku dalam bisnis F&amp;B itu dikenakan PPN Jadi HPP nya ikutan naik. Alhasil pengusaha harus menaikan harga jual produknya https://t.co/vX7gdlW3wX,1863872695987036391,https://pbs.twimg.com/media/Gd3OVJ4awAAsSiO.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/danton_axl/status/1863872695987036391,1055715429644034049,danton_axl
1863872395460972797,Tue Dec 03 09:06:22 +0000 2024,2,Luhut : Hampir Pasti Kenaikan Tarif PPN di Undur Airlangga : Penyesuaian PPN di Tahun Depan 12 Persen Secara Otomatis https://t.co/rpHPhm89vc lewat @Keuangan News,1863872395460972797,,,in,,0,0,1,https://x.com/keuangannews_id/status/1863872395460972797,1226436091617505281,keuangannews_id
1863857791523553373,Tue Dec 03 09:04:41 +0000 2024,0,@prastow Tapi pak kalau dijual kan ada biaya2 lain kena kenaikan ppn otomatis harganya naik juga dong.,1863871968589889667,,prastow,in,most beautiful place on earth,0,0,0,https://x.com/staysaferek/status/1863871968589889667,932657813930721280,staysaferek
1863870795396821397,Tue Dec 03 09:00:01 +0000 2024,39,Pihak Sri Mulyani Sebut Kenaikan PPN 12 Persen Tetap Jalan Bantah Ucapan Luhut Ditunda! https://t.co/d0VOLDQPII,1863870795396821397,,,in,Indonesia,6,56,31,https://x.com/democrazymedia/status/1863870795396821397,1243804423001763841,democrazymedia
1863868245931131310,Tue Dec 03 08:49:53 +0000 2024,0,Pemerintah akan menggelontorkan bantuan sosial agar kenaikan tarif PPN menjadi 12 persen tidak menggerus daya beli kelompok masyarakat berpenghasilan rendah. https://t.co/CJuz7rQ4lv,1863868245931131310,,,in,"Jakarta, Indonesia",0,0,1,https://x.com/DDTCNews/status/1863868245931131310,743982727095947265,DDTCNews
1863863415510540382,Tue Dec 03 08:30:41 +0000 2024,0,Amanah UU Kemenkeu Pastikan Kenaikan PPN 12 Persen Tetap Berlaku 2025 Link Artikel : https://t.co/Nq5VIdSVEm,1863863415510540382,,,in,,0,0,0,https://x.com/VIVAcoid/status/1863863415510540382,41730943,VIVAcoid
1863857791523553373,Tue Dec 03 08:25:10 +0000 2024,1,@prastow ya betul Pak PKP tetap wajib lapor hanya perlu di perhatikan mata rantai distribusi logistik dari BKP2 dibebaskan tsb yang manjadi bagian HPP dari penjualannya terkena dampak kenaikan PPN 12% tsb sehingga mau tidak mau harga pokok ikut shock,1863862025153376749,,prastow,in,Makassar,0,1,0,https://x.com/ZulkarnaenHann2/status/1863862025153376749,1169190882479726594,ZulkarnaenHann2
1863809301372117336,Tue Dec 03 08:24:02 +0000 2024,0,@fajarnugros Rupanya ini target kenaikan PPN. Berjuta rakyat pembeli CCTV mandiri bakal dipalakin PPN mencekik.,1863861740011974874,,fajarnugros,in,,0,0,0,https://x.com/user_bakri/status/1863861740011974874,1759901168745205760,user_bakri
1863859535418695888,Tue Dec 03 08:15:16 +0000 2024,3,NasDem mendukung penundaan kenaikan Pajak Pertambahan Nilai (PPN) dari 11% menjadi 12% yang akan berlaku mulai 1 Januari 2025. Hal ini disampaikan Anggota Badan Anggaran (Banggar) DPR RI dari Fraksi Partai NasDem Rico Sia. #PajakNaik #PPNNaik #Pajak #TundaKenaikanPajak https://t.co/6XDeEITpby,1863859535418695888,https://pbs.twimg.com/media/Gd3CXtGacAA-EsH.jpg,,in,"ÜT: -6.177799,106.843475",0,0,0,https://x.com/NasDem/status/1863859535418695888,109149190,NasDem
1863857791523553373,Tue Dec 03 08:08:20 +0000 2024,98,Pro kontra kenaikan PPN 12% masih berlanjut. Sambil menunggu keputusan saya mau berbagi info. Barang kebutuhan pokok seperti beras garam daging telur sayur &amp; buah2an tetap tdk kena PPN alias 0%. Ini bentuk dukungan agar kita tetap dapat memenuhi kebutuhan pokok. https://t.co/KD4YUKm3ui,1863857791523553373,https://pbs.twimg.com/amplify_video_thumb/1863857650628534272/img/Xb4scNo0FQ_kxXuf.jpg,,in,Jakarta Indonesia,4,55,32,https://x.com/prastow/status/1863857791523553373,88581196,prastow
1863538739471089751,Tue Dec 03 08:05:49 +0000 2024,0,@hnirankara Pemerintah akan Tunda Kenaikan PPN 12 Persen Ekonom Singgung Hal Ini https://t.co/0QQ7mlzx0z,1863857156640141423,,hnirankara,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1863857156640141423,132078023,officialinews_
1863854685003907285,Tue Dec 03 07:56:00 +0000 2024,3,Kenaikan PPN menjadi 12% akan berlaku Januari 2025. Ada pengecualian untuk beberapa golongan. Kamu termasuk nggak? https://t.co/DX3pa8wgJ0,1863854685003907285,,,in,,0,1,1,https://x.com/detikcom/status/1863854685003907285,69183155,detikcom
1863854431516692819,Tue Dec 03 07:54:59 +0000 2024,5,Kenaikan PPN menjadi 12% akan berlaku Januari 2025. Ada pengecualian untuk beberapa golongan. Kamu termasuk nggak? https://t.co/KQEBZlFYKC,1863854431516692819,,,in,"Jakarta, Indonesia",0,4,3,https://x.com/detikfinance/status/1863854431516692819,135795460,detikfinance
1863842324432003304,Tue Dec 03 07:06:53 +0000 2024,2,Solusinya bukan bansos tapi cancel ppn 12% pajak naik solusinya bansos subsidi BBM di cabut solusinya bansos kenaikan harga pangan bansos lagiKok masih bansos mulu digeber,1863842324432003304,,,in,*ੈ♡🎥,0,5,0,https://x.com/lalamoon55/status/1863842324432003304,1626137681972584448,lalamoon55
1863833854156644447,Tue Dec 03 06:33:13 +0000 2024,2,kenaikan pajak PPN 12 Persen sudah sesuai amanat UU Harmonisasi Peraturan Perpajakan. #PresidenPrabowo PPN 12% Ekonomi Maju Indonesia Maju https://t.co/xIVNV0Koe5,1863833854156644447,https://pbs.twimg.com/ext_tw_video_thumb/1863833638544257024/pu/img/fnpAOUr2FqPSxcPq.jpg,,in,,0,0,0,https://x.com/danisnovitaa4/status/1863833854156644447,1805492434295832578,danisnovitaa4
1863831903662715248,Tue Dec 03 06:25:28 +0000 2024,1,kenaikan pajak PPN 12 Persen sudah sesuai amanat UU Harmonisasi Peraturan Perpajakan. #PresidenPrabowo PPN 12% Ekonomi Maju Indonesia Maju https://t.co/xp9IBXhiZ6,1863831903662715248,https://pbs.twimg.com/media/Gd2pO1SbcAEQQD8.jpg,,in,,0,0,0,https://x.com/danisnovitaa4/status/1863831903662715248,1805492434295832578,danisnovitaa4
1863831878861795451,Tue Dec 03 06:25:22 +0000 2024,1,kenaikan pajak PPN 12 Persen sudah sesuai amanat UU Harmonisasi Peraturan Perpajakan. #PresidenPrabowo PPN 12% Ekonomi Maju Indonesia Maju https://t.co/eKNBArUSuO,1863831878861795451,https://pbs.twimg.com/media/Gd2pHMSa8AAOk4B.jpg,,in,,0,0,0,https://x.com/danisnovitaa4/status/1863831878861795451,1805492434295832578,danisnovitaa4
1863830590363255201,Tue Dec 03 06:20:15 +0000 2024,0,kenaikan pajak PPN 12 Persen sudah sesuai amanat UU Harmonisasi Peraturan Perpajakan. #PresidenPrabowo ppn12 persen ekonomi maju Indonesia Maju https://t.co/OY8PHMvU4z,1863830590363255201,https://pbs.twimg.com/media/Gd2n-83bAAAxNpJ.jpg,,in,,0,0,0,https://x.com/DuniaInformasii/status/1863830590363255201,1805489044832632832,DuniaInformasii
1863738090977890514,Tue Dec 03 05:35:39 +0000 2024,0,@kompascom Semua lembaga kementerian minta penambahan anggaran. Solusinya adalah mencekik rakyat dalam bentuk kenaikan PPN PPH dan pajak lainnya.,1863819366615433698,,kompascom,in,,0,0,0,https://x.com/chelvin_ch/status/1863819366615433698,2937666038,chelvin_ch
1863819043851149648,Tue Dec 03 05:34:22 +0000 2024,1,Kenaikan tarif Pajak Pertambahan Nilai (PPN) menjadi 12% akan berlaku mulai 1 Januari 2025 namun belum ada kejelasan mengenai kemungkinan pembatalan atau penundaan kebijakan tersebut. Simak selengkapnya: https://t.co/XWUl7YmDQU https://t.co/goay3O12Xo,1863819043851149648,https://pbs.twimg.com/media/Gd2dhdRaUAAHzGI.jpg,,in,Jakarta,0,0,1,https://x.com/BloombergTZ/status/1863819043851149648,1582972008479920129,BloombergTZ
1863538739471089751,Tue Dec 03 05:18:52 +0000 2024,0,@hnirankara BANSOS LAGI AJA. YA MENDING TUNDA KENAIKAN PPN 12% ATAU BERLAKUKAN PPN 12% PADA MASYARAKAT BERPENGHASILAN MINIMAL 100 JUTA PERTAHUN.,1863815140459561046,,hnirankara,in,,0,0,0,https://x.com/myudha_1/status/1863815140459561046,1852315037727346688,myudha_1
1863802778113671446,Tue Dec 03 05:00:17 +0000 2024,2,@Dennysiregar7 Padahal semua akan terdampak kenaikan PPN 12% tp yg nnt dpt bansos cuma beberapa dan dapatnya jg gak seberapa,1863810463735402856,,Dennysiregar7,in,"Central Java, Indonesia",0,1,0,https://x.com/AbdulMl88519656/status/1863810463735402856,898184459056406528,AbdulMl88519656
1863808096893853824,Tue Dec 03 04:50:52 +0000 2024,0,Halo #SobatKPA Kenaikan Tarif PPN Dinilai Jadi Momentum Pembenahan Sistem Pajak. https://t.co/Sk2Y7OZKZU,1863808096893853824,https://pbs.twimg.com/media/Gd2TlGsbsAAVXjC.jpg,,in,,0,0,0,https://x.com/konsultasi20124/status/1863808096893853824,1748950671934832640,konsultasi20124
1863802071553831388,Tue Dec 03 04:26:56 +0000 2024,1,Pemerintah harus mempertimbangkan lagi mengenai rencana kenaikan pajak pertambahan nilai (PPN) yang menjadi 12%. Pasalnya dampak langsungnya terhadap daya beli masyarakat dapat mengkoreksi perekonomian Indonesia. Selengkapnya https://t.co/Wp410CGacA,1863802071553831388,,,in,Jakarta,0,0,1,https://x.com/theiconomic/status/1863802071553831388,1169861863426818048,theiconomic
1863538739471089751,Tue Dec 03 04:26:35 +0000 2024,0,@hnirankara Ngapain bansos anjir mending cancel kenaikan PPN. Bansos malah menguntungkan yang korupsi.,1863801982705930451,,hnirankara,in,"Kota Batam, Kepulauan Riau",0,0,0,https://x.com/magnusbane_lwsh/status/1863801982705930451,1795481566850027521,magnusbane_lwsh
1863800415554519257,Tue Dec 03 04:20:21 +0000 2024,0,DJP juga mengeklaim kebijakan kenaikan tarif PPN menjadi 12% telah didahului dengan kajian ilmiah dan proses yang panjang di DPR. https://t.co/dR8kxSdxe8,1863800415554519257,,,in,"Jakarta, Indonesia",1,0,0,https://x.com/DDTCNews/status/1863800415554519257,743982727095947265,DDTCNews
1863800168623259671,Tue Dec 03 04:19:22 +0000 2024,0,we listen we don t judge: gw sbnrnya ga suka skema bansos pemerintah kya gini krna justru seakan terus melihara kemiskinan. bansos bukan solusi berkelanjutan. knpa ga milih batalin kenaikan ppn 12%nya!??? https://t.co/YsFMj0B2A7,1863800168623259671,https://pbs.twimg.com/media/Gd2MXj5aoAA8wf9.jpg,,in,"Sumedang, Jawa Barat",0,0,0,https://x.com/rendrh_/status/1863800168623259671,1370686511084052480,rendrh_
1863798870020706425,Tue Dec 03 04:14:12 +0000 2024,0,Badko HMI Sulut-Go Tolak Kenaikan PPN 12 Persen - Regional https://t.co/onjZDg8kzV https://t.co/OEbqqtkMzB,1863798870020706425,,,in,"Jakarta Utara, DKI Jakarta ",0,0,0,https://x.com/KahmiJu/status/1863798870020706425,4663670203,KahmiJu
1863466501111685122,Tue Dec 03 03:51:10 +0000 2024,0,@kegblgnunfaedh emang dia pengacara ya? lagian biar redup kita juga ga usah naikin lagi per dramaan ga kelar kelar ni ges kayanya ada yg lebih penting deh semisal PPN 12% ga ada yg mau demo supaya keputusan itu ga di jadikan ?!inget kenaikan 1 % ppn sama dengan kenaikan harga kebutuhan jd 9%,1863793069428199561,,kegblgnunfaedh,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/PukiMon666/status/1863793069428199561,1624272050251763713,PukiMon666
